customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,geolocation_lat,geolocation_lng,first_order,last_order,total_orders,avg_payment
0af1f97282af5bae6c1579f7c9596601,3547,sao paulo,SP,-23.53982173688614,-46.51181351457095,2017-05-15 10:36:18,2017-05-15 10:36:18,1,23.17
0af334fc660bfc9c75109752cc8271d7,20740,rio de janeiro,RJ,-22.905548274447074,-43.31571503757575,2017-04-16 06:31:07,2017-04-16 06:31:08,2,253.79
0af5bfcb165e91d77f7a8c306dd5ab09,60714,fortaleza,CE,-3.792384971618565,-38.53826234676357,2018-03-23 18:31:49,2018-03-23 18:31:49,1,47.03
0af6f99ca609ca8bcea3854fa188db1a,38800,sao gotardo,MG,-19.37343939350752,-46.13376948194775,2018-03-05 15:23:25,2018-03-05 15:23:25,1,41.97
0af76bc62bc01cebbf98fd8ff78f4137,22640,rio de janeiro,RJ,-23.00852781390132,-43.30452174263297,2017-08-15 16:09:15,2017-08-15 16:09:15,1,84.23
0af81771d11ef9e0807a929428f9558d,85640,ampere,PR,-25.932068890142105,-53.46983173099474,2018-03-03 21:52:44,2018-03-03 21:52:44,1,1246.9
0af856b84f956b11317832a27b18ff4b,78134,varzea grande,MT,-15.719684525444642,-56.13767240222785,2018-07-31 20:39:04,2018-07-31 20:39:04,1,391.08
0af8d59b2f4cd9169b2abc898f0e7b31,13213,jundiai,SP,-23.20541690464916,-47.01803702203485,2018-01-03 03:24:57,2018-01-03 03:24:57,1,82.5
0af9e2cf24bbd44ec390c828b1eb7356,15960,ariranha,SP,-21.19680602418957,-48.78849400993453,2017-01-27 19:55:05,2017-01-27 19:55:05,1,29.2
0afa0d30f166bb5883e49e0b2dd934ae,28611,nova friburgo,RJ,-22.28868602816073,-42.52721595306545,2018-03-21 22:29:44,2018-03-21 22:29:44,1,66.13
0afbb5caf3c82ee5932ec7c72a999a85,30850,belo horizonte,MG,-19.92543076879801,-44.00689237483403,2017-08-06 18:45:06,2017-08-06 18:45:06,1,49.0
0afda703a26e922406236b41a54ed08b,62022,sobral,CE,-3.686661555260325,-40.3638842516532,2018-02-18 09:50:58,2018-02-18 09:50:58,1,256.22
0afdd270361f02ca3c7b9547d3546b96,28906,cabo frio,RJ,-22.88406573200458,-42.00644455957691,2017-09-11 16:29:02,2017-09-11 16:29:02,1,150.15
0afe0d25827d743170ee9033404709d4,5185,sao paulo,SP,-23.45122244509109,-46.750264372595005,2018-03-22 10:59:41,2018-03-22 10:59:41,1,85.62
0aff838d826afd9c11d8d35f114c0505,91120,porto alegre,RS,-29.992723711350923,-51.12897240354325,2017-12-07 21:39:36,2017-12-07 21:39:36,1,153.32
0b01785701dcb53ed1ae0b2d8c226b7a,23010,rio de janeiro,RJ,-22.90059675797797,-43.58976299376758,2018-07-21 13:10:30,2018-07-21 13:10:30,1,300.06
0b01c8348cafe94c5773566c4a55de79,8590,itaquaquecetuba,SP,-23.44810784840906,-46.2754168198169,2017-09-29 07:43:46,2017-09-29 07:43:46,1,32.38
0b0349f4a757a33d0d65821fdaac795a,86060,londrina,PR,-23.32622576934524,-51.17368542261905,2017-10-18 14:34:23,2017-10-18 14:34:23,1,157.32
0b046317996aebdb7c05c8748a56c97c,41720,salvador,BA,-12.97567532806277,-38.441061486958255,2017-11-06 20:33:54,2017-11-06 20:33:54,1,19.85
0b0548476f92f8e3f71718784ad32aed,4346,sao paulo,SP,-23.6536964635005,-46.66529717790984,2018-02-14 23:21:11,2018-02-14 23:21:11,1,21.77
0b07eea0b93324ae3c2ce0ede76b95c9,18211,itapetininga,SP,-23.57158733317186,-48.04298994215088,2018-02-19 09:07:09,2018-02-19 09:07:09,1,143.83
0b08d01a339342b612080ef1cb877fd6,89070,blumenau,SC,-26.888381675644297,-49.12775472515427,2018-08-24 14:05:59,2018-08-24 14:05:59,1,103.69
0b09c28996bf229b8917bca89b5edd4f,6190,osasco,SP,-23.532148655288804,-46.79749119415422,2018-01-17 14:07:07,2018-01-17 14:07:07,1,63.27
0b0c6c4b2a8dd9793de2a049cf67684e,68447,vila dos cabanos,PA,-1.5308028875677815,-48.68187218864885,2018-05-08 14:17:52,2018-05-08 14:17:52,1,140.09
0b0dfd34c502d62ab405edfc40bccf85,25780,sao jose do vale do rio preto,RJ,-22.734152970249056,-43.338974379244,2017-03-07 17:44:19,2017-03-07 17:44:19,1,119.76
0b0f58b55bc7366c05dcaab3333566b7,22785,rio de janeiro,RJ,-23.012709324128352,-43.51109785588553,2018-03-08 16:01:39,2018-03-08 16:01:39,1,44.23
0b0f5b9a791c2db270563369752ce70a,44044,feira de santana,BA,-12.23441605755506,-38.95909031581689,2017-08-12 09:04:36,2017-08-12 09:04:36,1,233.81
0b10c1c24ada0c4b1e879dd8d6db02fd,19912,ourinhos,SP,-22.989314409660093,-49.85531943381032,2018-05-04 09:49:02,2018-05-04 09:49:02,1,62.38
0b10db910940be094f62a77f58d086b7,15115,bady bassitt,SP,-20.92758434962237,-49.458301686423226,2018-04-16 23:41:55,2018-04-16 23:41:55,1,136.6
0b11c9f6e42b73fd9c3c84f3b919701b,75180,silvania,GO,-16.681982495935845,-48.61977484588236,2017-05-27 16:20:09,2017-05-27 16:20:09,1,356.12
0b12380f101acc59965ed2ddec9dd9c9,36820,divino,MG,-20.62332846991649,-42.22153180853715,2018-04-27 11:26:31,2018-04-27 11:26:31,1,77.97
0b12f11a86385b5ddea612161375ec68,22760,rio de janeiro,RJ,-22.946841618096823,-43.34769201679265,2017-09-09 08:26:26,2017-09-09 08:26:26,1,36.09
0b142164e5db564242b9a924fb8bc171,37940,alpinopolis,MG,-20.87230545051818,-46.395292696788864,2017-12-19 12:39:44,2017-12-19 12:39:44,1,75.16
0b1611c702d9cdf6e413121a7517e07e,38320,santa vitoria,MG,-18.958952999999944,-50.34810499999996,2018-07-07 10:42:35,2018-07-07 10:42:35,1,24.73
0b1634e8385cf6128cf9a6b6de14b207,25651,petropolis,RJ,-22.53074723983822,-43.21142206541154,2017-06-16 20:01:05,2017-06-16 20:01:05,1,154.19
0b16886fbd4636b3ba85d357ca317732,60820,fortaleza,CE,-3.818758369205741,-38.60236073117899,2017-05-07 21:40:09,2017-05-07 21:40:09,1,601.09
0b168f28a96d34e5b2d17f436b4a05a9,72980,pirenopolis,GO,-16.019414999999995,-49.111614,2018-06-18 16:57:33,2018-06-18 16:57:33,1,88.32
0b1715dfc26a6231c736058821dc0eb4,16026,aracatuba,SP,-21.22556629287338,-50.4807134249837,2018-05-23 22:55:00,2018-05-23 22:55:00,1,411.56
0b177893dc66d6d0f67ff1bf19423693,69912,rio branco,AC,-10.004751202645044,-67.84919313398112,2018-03-01 18:57:22,2018-03-01 18:57:22,1,58.92
0b17d18846ac5162a2940577e8ff15aa,38406,uberlandia,MG,-18.925044736886136,-48.25026209547579,2017-12-02 23:15:19,2017-12-02 23:15:19,1,35.69
0b18593e033697810a62a987e77f4b8c,35545,perdigao,MG,-21.12866871462641,-44.24194402046569,2017-06-02 09:18:44,2018-03-13 08:07:13,3,63.65
0b1863ef940d2c99493c2c551d7e3470,76410,campinorte,GO,-14.328259385792926,-49.15587064079504,2018-05-29 00:14:52,2018-05-29 00:14:52,1,87.92
0b1a91341f7c5576a9264f9888ef0e63,22765,rio de janeiro,RJ,-22.98125883837927,-43.49105973218461,2018-07-09 12:45:09,2018-07-09 12:45:09,1,57.99
0b1ef8f1c964c96702a47c381c61f84f,7230,guarulhos,SP,-23.479526697933924,-46.45921140318805,2018-06-15 10:00:40,2018-06-15 10:00:40,1,153.77
0b20672b661ca79974ed8d338d92300f,5816,sao paulo,SP,-23.66835415237461,-46.73956730474924,2017-09-15 20:12:37,2017-09-15 20:12:37,1,37.59
0b20a59951e8914258511b01d9bfaad4,13318,jacare,SP,-23.32242190396706,-45.92040676502236,2017-02-18 14:47:47,2017-02-18 14:47:47,1,57.64
0b22031b7301f90e087b150d94a75ac0,39800,teofilo otoni,MG,-17.86914497963832,-41.501717676998304,2018-08-14 11:24:56,2018-08-14 11:24:56,1,131.38
0b245ab8c277769fc9517581dd0aef36,74663,goiania,GO,-16.664608421618816,-49.42022576793648,2017-10-30 21:45:33,2017-10-30 21:45:33,1,171.74
0b2472856a76d5c60b05b5677e5d573e,5085,sao paulo,SP,-23.531416554532893,-46.7201324074384,2017-05-25 23:32:26,2017-05-25 23:32:26,1,81.17
0b24cfce396d14304112a4b62324035d,2021,sao paulo,SP,-23.49977265889549,-46.63456305828379,2018-01-04 12:45:51,2018-01-04 12:45:51,1,93.01
0b253be9da605679d20fa8583851d80d,64500,oeiras,PI,-7.025843685864713,-42.122106363079325,2017-06-15 16:48:03,2017-06-15 16:48:03,1,130.47
0b261bf4d7968521faf1b2178930087b,95170,farroupilha,RS,-30.051191325841064,-51.22025965500034,2018-04-24 22:53:20,2018-04-24 22:53:20,1,100.12
0b28ba51b9306655b752f66c3b2d3b94,18046,sorocaba,SP,-23.529708827918533,-47.475324115730885,2017-09-29 13:49:08,2017-09-29 13:49:08,1,351.96
0b2b77a2b299cdd32e3ff49631232369,4016,sao paulo,SP,-23.591305927837723,-46.64823898251487,2017-06-04 16:07:59,2017-06-04 16:07:59,1,239.45
0b2b99b16090fc5d9527bb362cb668ef,26193,belford roxo,RJ,-22.759597951670376,-43.35583403828506,2017-05-21 12:23:15,2017-05-21 12:23:15,1,86.73
0b2ca54b51aa2c9a4d498394841f1b24,59064,natal,RN,-5.858175993701204,-35.2575426648188,2017-06-10 00:37:41,2017-06-10 00:37:41,1,65.28
0b2d0021b09dd4791c0010d4be6e1760,23555,rio de janeiro,RJ,-22.9654428687172,-43.69828408826242,2018-07-04 10:14:33,2018-07-04 10:14:33,1,103.26
0b301ba858fea6e878faa5da12b044c6,4273,sao paulo,SP,-23.61516524311856,-46.6049094296554,2017-07-19 10:17:34,2017-07-19 10:17:34,1,408.12
0b3035733532ec8176a6dfcbde18815c,88495,garopaba,SC,-28.102379568477115,-48.6727265148549,2017-12-06 20:16:40,2017-12-06 20:16:40,1,154.38
0b30ccafbd520906e5be3e08f12d3b17,30530,belo horizonte,MG,-19.93629562478928,-44.00193196955522,2017-11-29 21:54:38,2017-11-29 21:54:38,1,75.08
0b31ab97144f6b55004e80c281016bc1,4023,sao paulo,SP,-23.598259994171613,-46.642754011108494,2018-08-07 09:13:03,2018-08-07 09:13:03,1,22.29
0b332720a46bcdf8d6dfbab93962e170,6434,barueri,SP,-23.53595201469173,-46.88187583267255,2017-08-24 18:32:19,2017-08-24 18:32:19,1,138.48
0b335ce77ceb009e8ac55975e7e0b0b4,37260,perdoes,MG,-21.10495107288072,-45.09275864519885,2018-07-15 12:25:40,2018-07-15 12:25:40,1,143.64
0b340e1666e62d72f542fa09e59f7da5,5892,sao paulo,SP,-23.66259969182141,-46.78531590598296,2017-11-22 14:05:45,2017-11-22 14:05:45,1,21.77
0b355a14c548a718b4e423a3914bdc17,63630,pedra branca,CE,-5.526417906927636,-39.60019540804284,2017-06-06 21:40:51,2017-06-06 21:40:51,1,37.62
0b35b0c15e108cf218f935d9bb2069a4,2408,sao paulo,SP,-23.48484272745108,-46.62742137468981,2018-03-03 09:39:22,2018-03-03 09:39:22,1,173.27
0b3650510a31f711d4665983f042de41,99025,passo fundo,RS,-28.27414500926032,-52.42914970962941,2018-02-25 11:47:47,2018-02-25 11:47:47,1,76.66
0b372b8a31a8de04042945af8b3e6d97,12260,paraibuna,SP,-23.548191004590983,-45.59574684069232,2018-04-19 10:10:12,2018-04-19 10:10:12,1,909.31
0b38d15b16dad21edc22d2b9df5b0cbe,11500,cubatao,SP,-23.88627425892038,-46.416856831736325,2017-06-11 21:00:35,2017-06-11 21:00:35,1,161.77
0b391e93cdb4fe7ad5446c111c647f9b,11955,barra do turvo,SP,-24.903245999999942,-48.46698349999997,2018-02-05 10:44:15,2018-02-05 10:44:15,1,194.92
0b39f417a3c099ff0497346258e8d752,39810,carai,MG,-17.191241468285188,-41.69611685774407,2018-08-10 21:14:35,2018-08-10 21:14:35,1,134.48
0b3b4176e5e04483b5a478e0329e3b82,65025,sao luis,MA,-2.562137087186582,-44.26501192609182,2018-02-15 12:39:44,2018-02-15 12:39:44,1,82.73
0b3c186fd0b9ce5296bc5ce0faf5b33f,18070,sorocaba,SP,-23.4887173406833,-47.47188657900131,2018-07-31 12:55:23,2018-07-31 12:55:23,1,38.95
0b3cf8a9362deaf8b870d49ae61f3ca1,44006,feira de santana,BA,-12.282538436498516,-38.97232401659024,2017-05-19 18:11:21,2017-08-20 22:08:30,2,113.18
0b3ea22a9c32f9c1ef2684e5c981e9ea,4742,sao paulo,SP,-23.66706215459632,-46.719973052599656,2018-07-31 11:30:56,2018-07-31 11:30:56,1,73.63
0b402d6dd50694a118c642448e2cb086,29215,guarapari,ES,-20.665893335686743,-40.50029704246524,2017-04-24 16:27:05,2017-11-26 20:40:58,2,115.42
0b40c5fdca0a59513655cfefc311aba5,23078,rio de janeiro,RJ,-22.882624805989987,-43.589486341797006,2017-02-21 20:00:15,2017-02-21 20:00:15,1,83.89
0b41d4fa4c4a1d4fd734ef6946779d9e,98025,cruz alta,RS,-28.645980124937903,-53.603842479813885,2018-04-19 14:27:42,2018-04-19 14:27:42,1,153.39
0b42d07870bd72fe23900d4356f9ad25,47600,bom jesus da lapa,BA,-13.347011999999946,-43.29799099999997,2018-04-26 12:33:51,2018-04-26 12:33:51,1,96.13
0b4332604e9cd2e3caa01760bb79e8f8,12711,cruzeiro,SP,-22.58309599710524,-44.98297588165092,2018-06-28 23:47:29,2018-06-28 23:47:29,1,68.44
0b4336bfd6d4e1f3e6ee3d8ae5f3ba36,65050,sao luis,MA,-2.5604700814886865,-44.30464811204693,2018-04-25 11:37:41,2018-04-25 11:37:41,1,83.5
0b46b9ec6389756112397972156582ad,37148,conceicao da aparecida,MG,-21.10494593619961,-46.20464115471595,2017-08-15 11:17:02,2017-08-15 11:17:02,1,51.38
0b48151c4ac827afeee06ce2d77cc343,6401,barueri,SP,-23.512457256772898,-46.87589770238337,2018-01-13 11:40:00,2018-01-13 11:40:00,1,102.64
0b4983415f4105b8c247a4eb8124471d,5416,sao paulo,SP,-23.57660452761269,-46.72422953941369,2018-08-27 11:57:38,2018-08-27 11:57:38,1,26.29
0b49bcd246aa9725adb7ea86e4fa0ff5,13902,amparo,SP,-22.70853225229381,-46.7521093447112,2018-06-07 17:08:07,2018-06-07 17:08:07,1,119.82
0b4a0719cfa52fe0f2de1fe8c10fa0b5,90220,porto alegre,RS,-30.03386842964012,-51.21457263280572,2017-11-07 09:51:38,2017-11-07 09:51:38,1,227.93
0b4ad8d8221444b07cc15fef8a9a3902,4107,sao paulo,SP,-23.58251952899768,-46.63150969025909,2018-01-13 20:58:37,2018-01-13 20:58:37,1,98.62
0b4b0cf6ec37c0546f6b74ed7179428b,19470,presidente epitacio,SP,-21.895328999999947,-52.163355499999966,2018-06-16 09:42:35,2018-06-16 09:42:35,1,143.46
0b4ca72e4c8e1672f6376f8d261712a8,6404,barueri,SP,-23.50995686812597,-46.87384286456184,2018-08-27 19:37:48,2018-08-27 19:37:48,1,106.93
0b4ea0237786c5d1c034ebb2f27ccbd7,8900,guararema,SP,-23.44185597499012,-45.99115321667753,2018-07-03 23:50:08,2018-07-03 23:50:08,1,143.76
0b4f18a0cf7872514b14ebf56c56e68f,13802,mogi mirim,SP,-22.449127112740545,-46.9321232656302,2017-01-31 17:15:33,2017-01-31 17:15:33,1,76.05
0b50686075367ac77b5688558d3a0ec4,29118,vila velha,ES,-20.354275529527765,-40.3410841647005,2017-05-16 23:08:14,2017-05-16 23:08:14,1,74.16
0b51518c7deffd54b13b007c9f91c3f0,14055,ribeirao preto,SP,-21.2144899127764,-47.77973180062799,2018-05-04 22:52:52,2018-07-03 14:40:57,2,142.66
0b5163a83a47ef4f6278ffb50261f990,35770,caetanopolis,MG,-19.38395095399573,-44.33261459321628,2017-09-19 07:54:34,2017-09-19 07:54:34,1,101.24
0b516f76aa9396c53be2527ceb5479aa,18115,votorantim,SP,-23.57373941907105,-47.4540265347714,2018-07-25 12:47:28,2018-07-25 12:47:28,1,166.35
0b52c0db190fe9e3558ddcfa4407ea90,59440,sitio novo,RN,-6.10752907461681,-35.91378340816983,2018-06-18 13:07:05,2018-06-18 13:07:05,1,170.14
0b53fbff0a78346548a4dbbede242150,85812,cascavel,PR,-24.95659586092692,-53.42855124020436,2018-08-09 16:18:42,2018-08-09 16:18:42,1,178.21
0b588dd082c6a0c510c790488f14a86e,32146,contagem,MG,-19.904515228354068,-44.10446135139951,2017-05-07 10:06:51,2017-05-07 10:06:51,1,84.03
0b5ad91465a83091bf1895d85a4267f9,5421,sao paulo,SP,-23.567638840412013,-46.69017376464307,2018-05-18 11:26:45,2018-05-18 11:26:45,1,31.99
0b5b808b715d0555129995da5c747110,76932,sao miguel do guapore,RO,-11.701228113588988,-62.71914728978061,2018-01-22 15:55:00,2018-01-22 15:55:00,1,47.8
0b5bb1adb16a830ffcc7a279385a858f,29730,baixo guandu,ES,-19.523459232664955,-41.00012547919934,2018-02-15 20:09:03,2018-02-15 20:09:03,1,132.95
0b5c04039f458bb656a6422a5860d526,7090,guarulhos,SP,-23.47319316381343,-46.5311668284403,2018-04-03 11:21:26,2018-04-03 11:21:26,1,16.29
0b5da348e71b60d46741d90a45a8bc10,66087,belem,PA,-1.4587469999999971,-48.44866950000001,2017-03-04 14:28:13,2017-03-04 14:28:13,1,501.72
0b5e110fbdeb611890cd447756638366,36555,ervalia,MG,-20.869904999999942,-42.60692149999997,2018-01-21 18:53:21,2018-01-21 18:53:21,1,117.85
0b6046cd8b7b9a8ddc7c2996bc719de8,89225,joinville,SC,-26.259677423538555,-48.82152571204342,2018-04-29 13:15:47,2018-04-29 13:15:47,1,99.43
0b613a282e9dfd7cc3ba1c74468053f5,93600,estancia velha,RS,-29.926269311541947,-51.15505287162607,2018-07-27 19:46:45,2018-07-27 19:46:45,1,889.15
0b61db16f7442906464f968d0a1d34f8,18725,holambra ii,SP,-23.67972693533956,-46.855397943937895,2018-04-17 19:57:43,2018-04-17 19:57:43,1,128.75
0b634a0a63edf40fb50440d7093d8b5e,5415,sao paulo,SP,-23.56756158090484,-46.67881511518263,2017-07-14 18:42:38,2017-07-14 18:42:38,1,44.24
0b638578b967f50cd287cd9db00fbd2c,38475,monte alegre de minas,MG,-18.878529294852623,-48.88170883299141,2017-06-02 09:17:03,2017-06-02 09:17:03,1,76.18
0b63891bfcfcede37c648664908e6cb3,13171,sumare,SP,-22.84387598934922,-47.25244891193131,2017-06-23 17:36:41,2017-06-23 17:36:41,1,58.17
0b63b24d8169708a441e38f95f44f3ff,9520,sao caetano do sul,SP,-23.61794111051276,-46.56954115369806,2017-11-03 14:08:28,2017-11-03 14:08:28,1,87.36
0b65eda4e79ea89a005c082b5ffa392a,81830,curitiba,PR,-25.52754010130417,-49.25763229961336,2018-04-01 19:11:01,2018-04-01 19:11:01,1,162.06
0b66097f4f6d693632a2262ea6044ab7,66610,belem,PA,-1.4517313171764317,-48.46580878102821,2018-04-21 17:05:02,2018-04-21 17:05:02,1,112.68
0b675081eb2c2a10728cebd84717bef6,13874,sao joao da boa vista,SP,-21.99844386586957,-46.77770944736178,2018-01-15 17:27:03,2018-01-15 17:27:03,1,185.84
0b6d4f036c07e10854affe43fc4e718c,33855,ribeirao das neves,MG,-19.75841740215828,-44.07441263390853,2018-03-22 15:26:05,2018-03-22 15:57:22,2,86.89
0b6e3384e92cddda4df1d6552b5d2366,4313,sao paulo,SP,-23.64464271872153,-46.640199563707895,2018-05-07 23:12:26,2018-05-07 23:12:26,1,49.89
0b6e816bf951b83bb07f8c97adb3c1ae,3968,sao paulo,SP,-23.60756666472388,-46.47346277032722,2018-05-15 08:57:40,2018-05-15 08:57:40,1,80.11
0b6fd62cf64dcca5a883c0d159a90e9d,55814,carpina,PE,-7.846998565884069,-35.2694093030667,2018-04-23 12:12:24,2018-04-23 12:12:24,1,437.26
0b6fd6a869a0b5cba9a4b8092ebdf78d,54210,jaboatao dos guararapes,PE,-8.158514999999966,-34.926789999999954,2017-07-12 20:43:16,2017-07-12 20:43:16,1,107.85
0b70d1e8e5462729e993c3e82ba3d5f1,4612,sao paulo,SP,-23.625903059120525,-46.662636415488464,2018-03-11 14:55:16,2018-03-11 14:55:16,1,205.11
0b71e6282e1f0bb4b4b46d4fd012c100,13076,campinas,SP,-22.88731668646393,-47.05875169751536,2017-12-01 00:17:43,2017-12-01 00:17:43,1,195.0
0b7289139c7dae4f0dd5f37100afc300,29305,cachoeiro de itapemirim,ES,-20.85994140630161,-41.10689951005736,2017-10-25 15:04:49,2017-10-25 15:04:49,1,36.43
0b75b025a4a23ff449139199715f8960,29255,marechal floriano,ES,-20.491996764778232,-40.77235357939247,2018-08-06 18:05:48,2018-08-06 18:05:48,1,257.18
0b75fe22987994d5b014a60398b75215,30260,belo horizonte,MG,-19.933760846317693,-43.91090407818278,2018-03-30 21:06:55,2018-03-30 21:06:55,1,40.48
0b772332566a51299fda7ea04c96cba4,20071,rio de janeiro,RJ,-22.90344565139367,-43.18667115168213,2018-02-06 10:36:57,2018-02-06 10:36:57,1,67.5
0b7a9c1b92b0837bca4a9af1cee6131a,79903,ponta pora,MS,-22.51922873799075,-55.70949635081408,2018-01-22 00:41:22,2018-01-22 00:41:22,1,190.86
0b7b2a76d32731ca8078fa8e4caa8a76,13187,hortolandia,SP,-22.91271982987792,-47.21207427232749,2018-08-16 16:31:33,2018-08-16 16:31:33,1,33.71
0b7bb644290878dd22d99f756a5f9eb3,14406,franca,SP,-20.55515172852916,-47.44244589833213,2018-08-18 19:19:16,2018-08-18 19:19:16,1,105.22
0b7caf7ff956cc070a821dbff941242e,88132,palhoca,SC,-27.85134791497992,-48.59903153761306,2017-07-12 10:35:37,2017-07-12 10:35:37,1,58.4
0b7f480f228824abfe36ca5013d85891,13450,santa barbara d'oeste,SP,-22.76634415956834,-47.43087421734671,2018-03-17 12:02:32,2018-03-17 12:02:32,1,283.32
0b7fea4fad79c46f6c10b848e20e9115,29735,quilometro 14 do mutum,ES,-19.400231399287545,-40.9055421157984,2017-09-06 14:25:10,2017-09-06 14:25:10,1,66.01
0b83f73b19c2019e182fd552c048a22c,4841,sao paulo,SP,-23.74335662940556,-46.687720732930025,2018-04-02 13:42:17,2018-04-02 13:42:17,1,107.01
0b8751ce40001ab30575c73018b81f39,29142,cariacica,ES,-20.390360241090946,-40.37352471889062,2017-03-08 00:44:02,2017-03-08 00:44:02,1,77.16
0b87e94ab67c960da4571741bfcd9ddd,70732,brasilia,DF,-15.779757456575595,-47.883090546627045,2018-08-15 10:36:43,2018-08-15 10:36:43,1,207.42
0b893f662f1b6f8b4ef8d76d1006e174,47520,ibotirama,BA,-12.187972211257463,-43.21488123655665,2018-07-31 21:13:42,2018-07-31 21:13:42,1,126.43
0b8a4ac66e2edd1e8423e2016dc5b9b6,12241,sao jose dos campos,SP,-23.248665096870702,-45.94618920597631,2018-03-01 11:48:22,2018-03-01 11:48:22,1,43.24
0b8b2910c3f96a74c660a10433187042,28605,nova friburgo,RJ,-22.304509657715112,-42.54090842383177,2017-04-04 21:53:37,2017-04-04 21:53:37,1,84.2
0b8c318bf782ac0deb05582f0a6ae812,7082,guarulhos,SP,-23.46625678416705,-46.538159276499,2018-07-30 10:35:49,2018-07-30 10:35:49,1,28.51
0b8cdfff31c16993664702e011f530ce,83406,colombo,PR,-25.358932446502152,-49.19363676405955,2017-09-19 14:01:19,2017-09-19 14:01:19,1,38.79
0b8ed32525608a907c7331b613b5b67e,3634,sao paulo,SP,-23.528647152374614,-46.545153695250754,2017-11-30 09:01:59,2017-11-30 09:01:59,2,38.16
0b8f24b53db0a16a598d6077d0d86232,12306,jacarei,SP,-23.317357517419733,-45.9268245091604,2018-02-24 23:49:37,2018-02-24 23:49:37,1,151.77
0b8f48c242246419f92b6c43b0165010,67143,ananindeua,PA,-1.3591215737617215,-48.39106862146767,2017-11-06 15:07:34,2017-11-06 15:07:34,1,1657.11
0b8f908a3b8e307be5c917414bc8275d,17860,pacaembu,SP,-21.570813167124687,-51.25374349450237,2017-12-11 19:39:39,2017-12-11 19:39:39,1,1031.69
0b903538f8e4450b56591eedca26d473,45350,itirucu,BA,-13.536295680599098,-40.15025768083508,2017-12-12 12:05:08,2017-12-12 12:05:08,1,425.11
0b90b5c7eb48e0179dd825692df1c47d,88820,icara,SC,-28.77096730121476,-49.278677604251534,2018-03-06 10:45:08,2018-03-06 10:45:08,1,162.03
0b93d5606fb0f30c6303fabd6760e136,44077,feira de santana,BA,-12.282794928759246,-38.96834222944207,2017-11-27 00:44:46,2017-11-27 00:44:46,1,102.42
0b940c9e78e70637166bf09d0629dca2,2611,sao paulo,SP,-23.473454070777287,-46.66721569802072,2017-08-19 18:28:11,2017-08-19 18:28:11,1,397.04
0b9485d1b170c7f8da17f8d2b0228d2f,44572,santo antonio de jesus,BA,-13.020171805226994,-39.29139970080414,2018-02-25 15:46:03,2018-02-25 15:46:03,1,268.5
0b949d3ee12ac9f871346d814ff57080,5338,sao paulo,SP,-23.55575930169082,-46.74946636678395,2018-05-06 19:45:32,2018-05-06 19:45:32,1,33.22
0b9649da7eb04d942c6cc5aadd818ba2,6273,osasco,SP,-23.50802655063776,-46.76382045559466,2018-05-02 20:48:52,2018-05-02 20:48:52,1,158.45
0b9653ee82c0d3f428fb8a375118d3ef,71060,brasilia,DF,-15.839671499999994,-47.97795824999999,2018-07-16 15:53:50,2018-07-16 15:53:50,1,98.14
0b9779fc6ad98cb8c70a27bbf997d8bc,9061,santo andre,SP,-23.65500711019097,-46.55482508021234,2018-05-03 17:03:37,2018-05-03 17:03:37,1,32.37
0b99b0e126e9859f873448d961614b7f,69903,rio branco,AC,-10.001443499999992,-67.83101775,2018-06-28 17:51:59,2018-06-28 17:51:59,1,198.46
0b99e4f78105f0a500cc874fde136c85,12328,jacarei,SP,-23.307643816736658,-45.96004095584883,2017-05-01 14:18:57,2017-05-01 14:18:57,1,208.07
0b9ae040f85e7cc54f7c20efd637c859,27213,volta redonda,RJ,-22.510771742166263,-44.09160711740434,2018-05-22 13:06:25,2018-05-22 13:06:25,1,58.05
0b9af26a5052b75fecb899c87503924a,4349,sao paulo,SP,-23.65137241993188,-46.64930190452421,2017-10-10 11:39:16,2017-10-10 11:39:16,1,126.48
0b9b776f0da7972ff7d5bf5a6fab1853,89074,blumenau,SC,-26.869161969585303,-49.14230267096258,2018-07-03 20:23:05,2018-07-03 20:23:05,1,125.12
0b9c71b4440c2867df32a17241302afe,39550,taiobeiras,MG,-15.8234525686446,-42.21973481846068,2018-03-24 18:21:38,2018-03-24 18:21:38,1,184.55
0ba1ea79e3dfc94da6add75a320a543c,14860,barrinha,SP,-21.231614999999948,-48.088191499999965,2018-07-30 16:04:02,2018-07-30 16:04:02,1,141.94
0ba49a67bbc6ebc3f3099eaf41f3194b,21911,rio de janeiro,RJ,-22.79502488259566,-43.18017983042871,2017-02-28 13:26:39,2017-02-28 13:26:39,1,329.33
0ba5ed78e7a886b20c461bbb26c7da67,65090,sao luis,MA,-2.5983736239252107,-44.24798146280801,2018-07-24 13:44:14,2018-07-24 13:44:14,1,408.09
0ba9d637cf0cbc196074c1858311f981,7131,guarulhos,SP,-23.43963876602804,-46.528563771856426,2017-08-29 22:25:09,2017-08-29 22:25:09,1,98.51
0ba9d9bc5f447c3741e7dac86c8e13cd,63190,santana do cariri,CE,-7.188828855022502,-39.73693696058295,2018-06-16 11:21:37,2018-06-16 11:21:37,1,692.82
0bae824ba0158fdb9789b529bc301264,21940,rio de janeiro,RJ,-22.819266461278808,-43.203576033441074,2017-07-03 21:55:14,2017-07-03 21:55:14,1,64.1
